"Notes","County","County Code",Deaths,Population,Crude Rate,Age Adjusted Rate
,"Powell County, MT","30077",Suppressed,20607,Suppressed,Suppressed
,"Prairie County, MT","30079",Suppressed,3490,Suppressed,Suppressed
,"Ravalli County, MT","30081",36,124491,28.9178,24.3049
,"Richland County, MT","30083",11,35018,Unreliable,Unreliable
,"Roosevelt County, MT","30085",Suppressed,34113,Suppressed,Suppressed
,"Rosebud County, MT","30087",Suppressed,28011,Suppressed,Suppressed
,"Sanders County, MT","30089",Suppressed,34234,Suppressed,Suppressed
,"Sheridan County, MT","30091",Suppressed,11031,Suppressed,Suppressed
,"Silver Bow County, MT","30093",35,103855,33.7008,34.0784
,"Stillwater County, MT","30095",Suppressed,28182,Suppressed,Suppressed
,"Sweet Grass County, MT","30097",Suppressed,10922,Suppressed,Suppressed
,"Teton County, MT","30099",Suppressed,18224,Suppressed,Suppressed
,"Toole County, MT","30101",Suppressed,15214,Suppressed,Suppressed
,"Treasure County, MT","30103",Suppressed,2081,Suppressed,Suppressed
,"Valley County, MT","30105",Suppressed,22838,Suppressed,Suppressed
,"Wheatland County, MT","30107",0,6329,Unreliable,Unreliable
,"Wibaux County, MT","30109",Suppressed,3344,Suppressed,Suppressed
,"Yellowstone County, MT","30111",113,471119,23.9854,23.7981
,"Adams County, NE","31001",17,94728,Unreliable,Unreliable
,"Antelope County, NE","31003",Suppressed,19141,Suppressed,Suppressed
,"Arthur County, NE","31005",Suppressed,1378,Suppressed,Suppressed
,"Banner County, NE","31007",Suppressed,2350,Suppressed,Suppressed
,"Blaine County, NE","31009",Suppressed,1475,Suppressed,Suppressed
,"Boone County, NE","31011",Suppressed,16000,Suppressed,Suppressed
,"Box Butte County, NE","31013",Suppressed,33871,Suppressed,Suppressed
,"Boyd County, NE","31015",0,6021,Unreliable,Unreliable
,"Brown County, NE","31017",0,8847,Unreliable,Unreliable
,"Buffalo County, NE","31019",20,146470,13.6547,14.4461
,"Burt County, NE","31021",Suppressed,19704,Suppressed,Suppressed
,"Butler County, NE","31023",Suppressed,24416,Suppressed,Suppressed
,"Cass County, NE","31025",14,76803,Unreliable,Unreliable
,"Cedar County, NE","31027",Suppressed,25845,Suppressed,Suppressed
,"Chase County, NE","31029",0,11871,Unreliable,Unreliable
,"Cherry County, NE","31031",Suppressed,17442,Suppressed,Suppressed
,"Cheyenne County, NE","31033",Suppressed,30366,Suppressed,Suppressed
,"Clay County, NE","31035",Suppressed,18787,Suppressed,Suppressed
,"Colfax County, NE","31037",Suppressed,31438,Suppressed,Suppressed
,"Cuming County, NE","31039",Suppressed,27168,Suppressed,Suppressed
,"Custer County, NE","31041",Suppressed,32341,Suppressed,Suppressed
,"Dakota County, NE","31043",Suppressed,62096,Suppressed,Suppressed
,"Dawes County, NE","31045",Suppressed,27076,Suppressed,Suppressed
,"Dawson County, NE","31047",Suppressed,71622,Suppressed,Suppressed
,"Deuel County, NE","31049",0,5734,Unreliable,Unreliable
,"Dixon County, NE","31051",Suppressed,17341,Suppressed,Suppressed
,"Dodge County, NE","31053",18,110207,Unreliable,Unreliable
,"Douglas County, NE","31055",185,1648303,11.2237,11.2237
,"Dundy County, NE","31057",Suppressed,5516,Suppressed,Suppressed
,"Fillmore County, NE","31059",Suppressed,17000,Suppressed,Suppressed
,"Franklin County, NE","31061",Suppressed,9075,Suppressed,Suppressed
,"Frontier County, NE","31063",Suppressed,7950,Suppressed,Suppressed
,"Furnas County, NE","31065",Suppressed,14537,Suppressed,Suppressed
,"Gage County, NE","31067",13,65362,Unreliable,Unreliable
,"Garden County, NE","31069",0,5759,Unreliable,Unreliable
,"Garfield County, NE","31071",Suppressed,6042,Suppressed,Suppressed
,"Gosper County, NE","31073",Suppressed,5914,Suppressed,Suppressed
,"Grant County, NE","31075",0,1901,Unreliable,Unreliable
,"Greeley County, NE","31077",0,7310,Unreliable,Unreliable
,"Hall County, NE","31079",23,184877,12.4407,13.0991
,"Hamilton County, NE","31081",Suppressed,27511,Suppressed,Suppressed
,"Harlan County, NE","31083",0,10417,Unreliable,Unreliable
,"Hayes County, NE","31085",Suppressed,2762,Suppressed,Suppressed
,"Hitchcock County, NE","31087",Suppressed,8609,Suppressed,Suppressed
,"Holt County, NE","31089",Suppressed,30966,Suppressed,Suppressed
,"Hooker County, NE","31091",0,2168,Unreliable,Unreliable
,"Howard County, NE","31093",Suppressed,19200,Suppressed,Suppressed
,"Jefferson County, NE","31095",Suppressed,21775,Suppressed,Suppressed
,"Johnson County, NE","31097",Suppressed,15529,Suppressed,Suppressed
,"Kearney County, NE","31099",Suppressed,19781,Suppressed,Suppressed
,"Keith County, NE","31101",Suppressed,24202,Suppressed,Suppressed
,"Keya Paha County, NE","31103",0,2405,Unreliable,Unreliable
,"Kimball County, NE","31105",Suppressed,11081,Suppressed,Suppressed
,"Knox County, NE","31107",Suppressed,25596,Suppressed,Suppressed
,"Lancaster County, NE","31109",128,917900,13.9449,13.8407
,"Lincoln County, NE","31111",17,107021,Unreliable,Unreliable
,"Logan County, NE","31113",0,2299,Unreliable,Unreliable
,"Loup County, NE","31115",0,1764,Unreliable,Unreliable
,"McPherson County, NE","31117",0,1466,Unreliable,Unreliable
,"Madison County, NE","31119",13,105228,Unreliable,Unreliable
,"Merrick County, NE","31121",0,23381,Unreliable,Unreliable
,"Morrill County, NE","31123",Suppressed,14503,Suppressed,Suppressed
,"Nance County, NE","31125",0,10741,Unreliable,Unreliable
,"Nemaha County, NE","31127",Suppressed,21192,Suppressed,Suppressed
,"Nuckolls County, NE","31129",Suppressed,12963,Suppressed,Suppressed
,"Otoe County, NE","31131",10,47862,Unreliable,Unreliable
,"Pawnee County, NE","31133",Suppressed,8013,Suppressed,Suppressed
,"Perkins County, NE","31135",0,8733,Unreliable,Unreliable
,"Phelps County, NE","31137",Suppressed,27749,Suppressed,Suppressed
,"Pierce County, NE","31139",Suppressed,21569,Suppressed,Suppressed
,"Platte County, NE","31141",10,98374,Unreliable,Unreliable
,"Polk County, NE","31143",Suppressed,15676,Suppressed,Suppressed
,"Red Willow County, NE","31145",Suppressed,32418,Suppressed,Suppressed
,"Richardson County, NE","31147",Suppressed,24282,Suppressed,Suppressed
,"Rock County, NE","31149",0,4214,Unreliable,Unreliable
,"Saline County, NE","31151",Suppressed,42865,Suppressed,Suppressed
,"Sarpy County, NE","31153",52,526908,9.8689,10.2989
,"Saunders County, NE","31155",Suppressed,62973,Suppressed,Suppressed
,"Scotts Bluff County, NE","31157",Suppressed,109148,Suppressed,Suppressed
,"Seward County, NE","31159",Suppressed,51544,Suppressed,Suppressed
,"Sheridan County, NE","31161",Suppressed,15713,Suppressed,Suppressed
,"Sherman County, NE","31163",0,9219,Unreliable,Unreliable
,"Sioux County, NE","31165",Suppressed,3805,Suppressed,Suppressed
,"Stanton County, NE","31167",Suppressed,17950,Suppressed,Suppressed
,"Thayer County, NE","31169",0,15494,Unreliable,Unreliable
,"Thomas County, NE","31171",0,2087,Unreliable,Unreliable
,"Thurston County, NE","31173",Suppressed,21160,Suppressed,Suppressed
,"Valley County, NE","31175",0,12542,Unreliable,Unreliable
,"Washington County, NE","31177",Suppressed,61109,Suppressed,Suppressed
,"Wayne County, NE","31179",0,28163,Unreliable,Unreliable
,"Webster County, NE","31181",Suppressed,10886,Suppressed,Suppressed
,"Wheeler County, NE","31183",0,2292,Unreliable,Unreliable
,"York County, NE","31185",13,41517,Unreliable,Unreliable
,"Churchill County, NV","32001",27,72387,37.2995,34.4922
,"Clark County, NV","32003",1162,6340146,18.3277,17.8485
,"Douglas County, NV","32005",31,143266,21.6381,18.5250
,"Elko County, NV","32007",39,156869,24.8615,24.6545
,"Esmeralda County, NV","32009",Suppressed,2441,Suppressed,Suppressed
,"Eureka County, NV","32011",0,5951,Unreliable,Unreliable
,"Humboldt County, NV","32013",20,51140,39.1083,39.9364
,"Lander County, NV","32015",Suppressed,17614,Suppressed,Suppressed
,"Lincoln County, NV","32017",Suppressed,15275,Suppressed,Suppressed
,"Lyon County, NV","32019",53,157553,33.6395,29.3743
,"Mineral County, NV","32021",Suppressed,13427,Suppressed,Suppressed
,"Nye County, NV","32023",48,128182,37.4468,33.9054
,"Pershing County, NV","32027",Suppressed,19892,Suppressed,Suppressed
,"Storey County, NV","32029",Suppressed,11950,Suppressed,Suppressed
,"Washoe County, NV","32031",316,1340597,23.5716,22.7738
,"White Pine County, NV","32033",11,29527,Unreliable,Unreliable
,"Carson City, NV","32510",44,163785,26.8645,23.2460
,"Belknap County, NH","33001",35,181725,19.2599,18.8990
,"Carroll County, NH","33003",34,141973,23.9482,21.7294
,"Cheshire County, NH","33005",40,227798,17.5594,18.1487
,"Coos County, NH","33007",25,94904,26.3424,29.3561
,"Grafton County, NH","33009",45,267866,16.7994,15.0820
,"Hillsborough County, NH","33011",232,1219623,19.0223,18.2833
,"Merrimack County, NH","33013",80,443747,18.0283,17.3641
,"Rockingham County, NH","33015",128,905649,14.1335,12.9672
,"Strafford County, NH","33017",67,379857,17.6382,17.9368
,"Sullivan County, NH","33019",33,129074,25.5667,25.6358
,"Atlantic County, NJ","34001",107,820419,13.0421,12.4772
,"Bergen County, NJ","34003",227,2811229,8.0748,7.5935
,"Burlington County, NJ","34005",155,1349232,11.4880,10.6112
,"Camden County, NJ","34007",159,1532111,10.3778,9.8043
,"Cape May County, NJ","34009",39,284501,13.7082,11.7447
,"Cumberland County, NJ","34011",35,467040,7.4940,7.5130
,"Essex County, NJ","34013",136,2390071,5.6902,5.5960
,"Gloucester County, NJ","34015",82,874760,9.3740,8.6563
,"Hudson County, NJ","34017",122,2021934,6.0338,5.7803
,"Hunterdon County, NJ","34019",49,376231,13.0239,12.5803
,"Mercer County, NJ","34021",75,1113958,6.7327,6.2324
,"Middlesex County, NJ","34023",189,2514270,7.5171,7.0296
,"Monmouth County, NJ","34025",178,1883840,9.4488,8.6376
,"Morris County, NJ","34027",131,1497659,8.7470,8.2196
,"Ocean County, NJ","34029",173,1767519,9.7877,9.3519
,"Passaic County, NJ","34031",84,1527717,5.4984,5.3219
,"Salem County, NJ","34033",27,192331,14.0383,13.3459
,"Somerset County, NJ","34035",69,999973,6.9002,6.5847
,"Sussex County, NJ","34037",75,431104,17.3972,17.1714
,"Union County, NJ","34039",112,1664355,6.7293,6.4784
,"Warren County, NJ","34041",38,320403,11.8601,11.6829
,"Bernalillo County, NM","35001",428,2029189,21.0922,20.2844
,"Catron County, NM","35003",Suppressed,10520,Suppressed,Suppressed
,"Chaves County, NM","35005",39,196924,19.8046,19.7448
,"Cibola County, NM","35006",19,82165,Unreliable,Unreliable
,"Colfax County, NM","35007",11,37347,Unreliable,Unreliable
,"Curry County, NM","35009",31,151647,20.4422,21.7131
,"DeBaca County, NM","35011",Suppressed,5446,Suppressed,Suppressed
,"Dona Ana County, NM","35013",108,642178,16.8178,16.9378
,"Eddy County, NM","35015",48,171594,27.9730,31.1607
,"Grant County, NM","35017",30,85985,34.8898,36.0247
,"Guadalupe County, NM","35019",Suppressed,13215,Suppressed,Suppressed
,"Harding County, NM","35021",0,2046,Unreliable,Unreliable
,"Hidalgo County, NM","35023",10,13285,Unreliable,Unreliable
,"Lea County, NM","35025",38,210928,18.0156,18.7385
,"Lincoln County, NM","35027",18,58555,Unreliable,Unreliable
,"Los Alamos County, NM","35028",Suppressed,53614,Suppressed,Suppressed
,"Luna County, NM","35029",18,73641,Unreliable,Unreliable
,"McKinley County, NM","35031",52,225729,23.0365,24.8395
,"Mora County, NM","35033",Suppressed,13692,Suppressed,Suppressed
,"Otero County, NM","35035",44,194854,22.5810,22.1152
,"Quay County, NM","35037",Suppressed,25321,Suppressed,Suppressed
,"Rio Arriba County, NM","35039",34,119282,28.5039,30.7388
,"Roosevelt County, NM","35041",10,57738,Unreliable,Unreliable
,"Sandoval County, NM","35043",83,419027,19.8078,20.0731
,"San Juan County, NM","35045",100,357601,27.9641,27.5327
,"San Miguel County, NM","35047",25,83966,29.7740,32.5045
,"Santa Fe County, NM","35049",113,445501,25.3647,23.9837
,"Sierra County, NM","35051",17,33798,Unreliable,Unreliable
,"Socorro County, NM","35053",15,51593,Unreliable,Unreliable
,"Taos County, NM","35055",32,99056,32.3050,34.6158
,"Torrance County, NM","35057",15,46398,Unreliable,Unreliable
,"Union County, NM","35059",Suppressed,12681,Suppressed,Suppressed
,"Valencia County, NM","35061",51,227180,22.4492,23.0299
,"Albany County, NY","36001",82,926398,8.8515,8.6072
,"Allegany County, NY","36003",20,142275,14.0573,12.7146
,"Bronx County, NY","36005",244,4349323,5.6101,5.6393
,"Broome County, NY","36007",73,589250,12.3886,12.2282
,"Cattaraugus County, NY","36009",35,234199,14.9446,14.4359
,"Cayuga County, NY","36011",27,234972,11.4907,11.3326
,"Chautauqua County, NY","36013",54,392336,13.7637,13.6047
,"Chemung County, NY","36015",31,261163,11.8700,11.6795
,"Chenango County, NY","36017",17,146849,Unreliable,Unreliable
,"Clinton County, NY","36019",34,243956,13.9369,13.0867
,"Columbia County, NY","36021",35,184620,18.9579,17.2275
,"Cortland County, NY","36023",17,145588,Unreliable,Unreliable
,"Delaware County, NY","36025",26,138157,18.8192,16.7842
,"Dutchess County, NY","36027",105,886806,11.8402,10.8191
,"Erie County, NY","36029",320,2766459,11.5671,11.1812
,"Essex County, NY","36031",17,115259,Unreliable,Unreliable
,"Franklin County, NY","36033",18,152331,Unreliable,Unreliable
,"Fulton County, NY","36035",23,161925,14.2041,14.1763
,"Genesee County, NY","36037",21,176581,11.8926,11.6073
,"Greene County, NY","36039",23,143100,16.0727,15.3153
,"Hamilton County, NY","36041",Suppressed,13969,Suppressed,Suppressed
,"Herkimer County, NY","36043",29,189457,15.3069,15.2615
,"Jefferson County, NY","36045",43,350744,12.2597,11.5674
,"Kings County, NY","36047",404,7887678,5.1219,5.0297
,"Lewis County, NY","36049",19,81042,Unreliable,Unreliable
,"Livingston County, NY","36051",17,193560,Unreliable,Unreliable
,"Madison County, NY","36053",29,215547,13.4541,12.4600
,"Monroe County, NY","36055",222,2247184,9.8790,9.7492
,"Montgomery County, NY","36057",14,148697,Unreliable,Unreliable
,"Nassau County, NY","36059",303,4081477,7.4238,7.0020
,"New York County, NY","36061",388,4924520,7.8789,7.2087
,"Niagara County, NY","36063",105,637935,16.4594,15.3655
,"Oneida County, NY","36065",68,696561,9.7622,9.0803
,"Onondaga County, NY","36067",148,1402853,10.5499,10.2171
,"Ontario County, NY","36069",45,329096,13.6738,11.9650
,"Orange County, NY","36071",84,1132956,7.4142,7.2900
,"Orleans County, NY","36073",11,124912,Unreliable,Unreliable
,"Oswego County, NY","36075",58,360046,16.1091,15.6440
,"Otsego County, NY","36077",22,181861,12.0972,12.8885
,"Putnam County, NY","36079",23,297429,7.7329,7.0611
,"Queens County, NY","36081",435,6993784,6.2198,5.7930
,"Rensselaer County, NY","36083",61,480110,12.7054,12.7634
,"Richmond County, NY","36085",95,1423852,6.6720,6.1908
,"Rockland County, NY","36087",59,976683,6.0409,6.1063
,"St. Lawrence County, NY","36089",33,332445,9.9265,10.0847
,"Saratoga County, NY","36091",82,678223,12.0904,11.3475
,"Schenectady County, NY","36093",56,464892,12.0458,11.6969
,"Schoharie County, NY","36095",15,94213,Unreliable,Unreliable
,"Schuyler County, NY","36097",Suppressed,54764,Suppressed,Suppressed
,"Seneca County, NY","36099",17,104494,Unreliable,Unreliable
,"Steuben County, NY","36101",36,292965,12.2882,12.1606
,"Suffolk County, NY","36103",425,4497138,9.4505,8.7901
,"Sullivan County, NY","36105",34,225621,15.0695,15.0777
,"Tioga County, NY","36107",18,148083,Unreliable,Unreliable
,"Tompkins County, NY","36109",26,314488,8.2674,9.2251
,"Ulster County, NY","36111",69,539813,12.7822,11.7706
,"Warren County, NY","36113",24,194228,12.3566,10.6493
,"Washington County, NY","36115",21,186402,11.2660,11.2549
,"Wayne County, NY","36117",29,274295,10.5726,10.5948
,"Westchester County, NY","36119",198,2923572,6.7725,6.4218
,"Wyoming County, NY","36121",19,122992,Unreliable,Unreliable
,"Yates County, NY","36123",12,75179,Unreliable,Unreliable
,"Alamance County, NC","37001",58,473756,12.2426,11.8017
,"Alexander County, NC","37003",23,112145,20.5092,18.9965
,"Alleghany County, NC","37005",Suppressed,32564,Suppressed,Suppressed
,"Anson County, NC","37007",Suppressed,76972,Suppressed,Suppressed
,"Ashe County, NC","37009",15,81070,Unreliable,Unreliable
,"Avery County, NC","37011",10,52978,Unreliable,Unreliable
,"Beaufort County, NC","37013",29,142762,20.3135,19.6254
,"Bertie County, NC","37015",Suppressed,60159,Suppressed,Suppressed
,"Bladen County, NC","37017",16,102716,Unreliable,Unreliable
,"Brunswick County, NC","37019",49,368554,13.2952,13.0912
,"Buncombe County, NC","37021",127,759805,16.7148,15.8002
,"Burke County, NC","37023",54,267179,20.2112,18.7677
,"Cabarrus County, NC","37025",73,590455,12.3633,12.5197
,"Caldwell County, NC","37027",54,244220,22.1112,19.8503
,"Camden County, NC","37029",11,31058,Unreliable,Unreliable
,"Carteret County, NC","37031",48,206580,23.2356,19.4360
,"Caswell County, NC","37033",Suppressed,68933,Suppressed,Suppressed
,"Catawba County, NC","37035",90,466049,19.3113,19.0994
,"Chatham County, NC","37037",29,211869,13.6877,13.2616
,"Cherokee County, NC","37039",17,82224,Unreliable,Unreliable
,"Chowan County, NC","37041",Suppressed,43349,Suppressed,Suppressed
,"Clay County, NC","37043",Suppressed,32199,Suppressed,Suppressed
,"Cleveland County, NC","37045",57,291099,19.5810,18.3186
,"Columbus County, NC","37047",20,170152,11.7542,12.3924
,"Craven County, NC","37049",44,311406,14.1295,14.6913
,"Cumberland County, NC","37051",135,977293,13.8137,13.9170
,"Currituck County, NC","37053",16,76048,Unreliable,Unreliable
,"Dare County, NC","37055",21,106731,19.6756,18.4198
,"Davidson County, NC","37057",82,493620,16.6120,16.5599
,"Davie County, NC","37059",23,125200,18.3706,18.4959
,"Duplin County, NC","37061",16,178010,Unreliable,Unreliable
,"Durham County, NC","37063",73,901624,8.0965,7.6766
,"Edgecombe County, NC","37065",13,162401,Unreliable,Unreliable
,"Forsyth County, NC","37067",129,1105828,11.6655,11.1579
,"Franklin County, NC","37069",26,191275,13.5930,13.0128
,"Gaston County, NC","37071",115,641534,17.9258,17.4424
,"Gates County, NC","37073",Suppressed,34476,Suppressed,Suppressed
,"Graham County, NC","37075",Suppressed,25818,Suppressed,Suppressed
,"Granville County, NC","37077",26,176205,14.7555,13.5734
,"Greene County, NC","37079",Suppressed,63395,Suppressed,Suppressed
,"Guilford County, NC","37081",174,1551049,11.2182,10.9689
,"Halifax County, NC","37083",17,157192,Unreliable,Unreliable
,"Harnett County, NC","37085",55,385687,14.2603,14.3371
,"Haywood County, NC","37087",29,180021,16.1092,14.5647
,"Henderson County, NC","37089",74,338013,21.8926,19.3064
,"Hertford County, NC","37091",10,72628,Unreliable,Unreliable
,"Hoke County, NC","37093",19,157544,Unreliable,Unreliable
,"Hyde County, NC","37095",Suppressed,16719,Suppressed,Suppressed
,"Iredell County, NC","37097",66,509457,12.9550,12.7830
,"Jackson County, NC","37099",25,124487,20.0824,18.0634
,"Johnston County, NC","37101",72,558533,12.8909,12.2323
,"Jones County, NC","37103",Suppressed,29934,Suppressed,Suppressed
,"Lee County, NC","37105",28,178938,15.6479,14.8216
,"Lenoir County, NC","37107",19,173898,Unreliable,Unreliable
,"Lincoln County, NC","37109",33,242032,13.6346,12.0918
,"McDowell County, NC","37111",25,135029,18.5145,18.0652
,"Macon County, NC","37113",25,102452,24.4017,19.0413
,"Madison County, NC","37115",Suppressed,63636,Suppressed,Suppressed
,"Martin County, NC","37117",13,69983,Unreliable,Unreliable
,"Mecklenburg County, NC","37119",321,3101444,10.3500,10.4412
,"Mitchell County, NC","37121",13,45683,Unreliable,Unreliable
,"Montgomery County, NC","37123",Suppressed,82361,Suppressed,Suppressed
,"Moore County, NC","37125",41,283205,14.4771,13.9093
,"Nash County, NC","37127",33,282281,11.6905,10.9457
,"New Hanover County, NC","37129",100,660139,15.1483,14.4967
,"Northampton County, NC","37131",Suppressed,60889,Suppressed,Suppressed
,"Onslow County, NC","37133",108,561036,19.2501,21.1068
,"Orange County, NC","37135",35,423570,8.2631,8.0347
,"Pamlico County, NC","37137",13,38550,Unreliable,Unreliable
,"Pasquotank County, NC","37139",21,119480,17.5762,17.1274
,"Pender County, NC","37141",38,172951,21.9715,21.4943
,"Perquimans County, NC","37143",Suppressed,40241,Suppressed,Suppressed
,"Person County, NC","37145",20,117675,16.9960,14.5424
,"Pitt County, NC","37147",59,528416,11.1654,11.4687
,"Polk County, NC","37149",22,61057,36.0319,31.1495
,"Randolph County, NC","37151",77,428993,17.9490,17.2969
,"Richmond County, NC","37153",19,136109,Unreliable,Unreliable
,"Robeson County, NC","37155",49,402192,12.1832,12.2368
,"Rockingham County, NC","37157",45,274847,16.3727,15.0147
,"Rowan County, NC","37159",85,417705,20.3493,19.5047
,"Rutherford County, NC","37161",42,199411,21.0620,20.4700
,"Sampson County, NC","37163",21,190898,11.0006,10.1984
,"Scotland County, NC","37165",11,106329,Unreliable,Unreliable
,"Stanly County, NC","37167",31,182105,17.0231,16.5112
,"Stokes County, NC","37169",38,138867,27.3643,25.2237
,"Surry County, NC","37171",51,217824,23.4134,22.6638
,"Swain County, NC","37173",Suppressed,43054,Suppressed,Suppressed
,"Transylvania County, NC","37175",26,99738,26.0683,28.2139
,"Tyrrell County, NC","37177",Suppressed,12326,Suppressed,Suppressed
,"Union County, NC","37179",66,667916,9.8815,10.2898
,"Vance County, NC","37181",20,133426,14.9896,15.1517
,"Wake County, NC","37183",287,3069680,9.3495,9.2817
,"Warren County, NC","37185",Suppressed,60293,Suppressed,Suppressed
,"Washington County, NC","37187",Suppressed,37150,Suppressed,Suppressed
,"Watauga County, NC","37189",20,159388,12.5480,14.2900
,"Wayne County, NC","37191",39,372738,10.4631,10.3327
,"Wilkes County, NC","37193",41,206080,19.8952,18.8817
,"Wilson County, NC","37195",27,244776,11.0305,10.1016
,"Yadkin County, NC","37197",19,112909,Unreliable,Unreliable
,"Yancey County, NC","37199",10,52879,Unreliable,Unreliable
,"Adams County, ND","38001",0,7048,Unreliable,Unreliable
,"Barnes County, ND","38003",Suppressed,33169,Suppressed,Suppressed
,"Benson County, ND","38005",Suppressed,20325,Suppressed,Suppressed
,"Billings County, ND","38007",Suppressed,2771,Suppressed,Suppressed
,"Bottineau County, ND","38009",Suppressed,19945,Suppressed,Suppressed
,"Bowman County, ND","38011",0,9782,Unreliable,Unreliable
,"Burke County, ND","38013",Suppressed,6751,Suppressed,Suppressed
,"Burleigh County, ND","38015",50,277981,17.9868,17.8705
,"Cass County, ND","38017",82,513766,15.9606,15.7406
,"Cavalier County, ND","38019",0,11510,Unreliable,Unreliable
,"Dickey County, ND","38021",0,15318,Unreliable,Unreliable
,"Divide County, ND","38023",Suppressed,7295,Suppressed,Suppressed
,"Dunn County, ND","38025",Suppressed,13411,Suppressed,Suppressed
,"Eddy County, ND","38027",Suppressed,7100,Suppressed,Suppressed
,"Emmons County, ND","38029",Suppressed,10170,Suppressed,Suppressed
,"Foster County, ND","38031",Suppressed,10021,Suppressed,Suppressed
,"Golden Valley County, ND","38033",0,5487,Unreliable,Unreliable
,"Grand Forks County, ND","38035",24,212137,11.3134,11.2797
,"Grant County, ND","38037",Suppressed,7126,Suppressed,Suppressed
,"Griggs County, ND","38039",Suppressed,6910,Suppressed,Suppressed
,"Hettinger County, ND","38041",Suppressed,7993,Suppressed,Suppressed
,"Kidder County, ND","38043",Suppressed,7255,Suppressed,Suppressed
,"LaMoure County, ND","38045",Suppressed,12385,Suppressed,Suppressed
,"Logan County, ND","38047",Suppressed,5820,Suppressed,Suppressed
,"McHenry County, ND","38049",Suppressed,17919,Suppressed,Suppressed
,"McIntosh County, ND","38051",Suppressed,8216,Suppressed,Suppressed
,"McKenzie County, ND","38053",10,36443,Unreliable,Unreliable
,"McLean County, ND","38055",Suppressed,29051,Suppressed,Suppressed
,"Mercer County, ND","38057",Suppressed,26293,Suppressed,Suppressed
,"Morton County, ND","38059",13,90941,Unreliable,Unreliable
,"Mountrail County, ND","38061",Suppressed,30355,Suppressed,Suppressed
,"Nelson County, ND","38063",Suppressed,8973,Suppressed,Suppressed
,"Oliver County, ND","38065",Suppressed,5566,Suppressed,Suppressed
,"Pembina County, ND","38067",Suppressed,21288,Suppressed,Suppressed
,"Pierce County, ND","38069",Suppressed,12983,Suppressed,Suppressed
,"Ramsey County, ND","38071",Suppressed,34741,Suppressed,Suppressed
,"Ransom County, ND","38073",Suppressed,16298,Suppressed,Suppressed
,"Renville County, ND","38075",Suppressed,7708,Suppressed,Suppressed
,"Richland County, ND","38077",Suppressed,49187,Suppressed,Suppressed
,"Rolette County, ND","38079",11,43924,Unreliable,Unreliable
,"Sargent County, ND","38081",Suppressed,11697,Suppressed,Suppressed
,"Sheridan County, ND","38083",0,3958,Unreliable,Unreliable
,"Sioux County, ND","38085",Suppressed,13261,Suppressed,Suppressed
,"Slope County, ND","38087",0,2295,Unreliable,Unreliable
,"Stark County, ND","38089",23,93725,24.5399,26.8039
,"Steele County, ND","38091",Suppressed,5873,Suppressed,Suppressed
,"Stutsman County, ND","38093",Suppressed,63360,Suppressed,Suppressed
,"Towner County, ND","38095",0,6845,Unreliable,Unreliable
,"Traill County, ND","38097",Suppressed,24126,Suppressed,Suppressed
,"Walsh County, ND","38099",Suppressed,32771,Suppressed,Suppressed
,"Ward County, ND","38101",42,210869,19.9176,19.2281
,"Wells County, ND","38103",Suppressed,12458,Suppressed,Suppressed
,"Williams County, ND","38105",13,101761,Unreliable,Unreliable
,"Adams County, OH","39001",12,84060,Unreliable,Unreliable
,"Allen County, OH","39003",45,313207,14.3675,14.9695
,"Ashland County, OH","39005",12,159900,Unreliable,Unreliable
,"Ashtabula County, OH","39007",55,296038,18.5787,18.8462
,"Athens County, OH","39009",21,196785,10.6715,11.8559
,"Auglaize County, OH","39011",16,137611,Unreliable,Unreliable
,"Belmont County, OH","39013",32,207288,15.4375,14.2864
,"Brown County, OH","39015",25,131714,18.9805,19.7151
,"Butler County, OH","39017",148,1128048,13.1200,13.3291
,"Carroll County, OH","39019",13,83667,Unreliable,Unreliable
,"Champaign County, OH","39021",19,116862,Unreliable,Unreliable
,"Clark County, OH","39023",62,407299,15.2222,15.4334
,"Clermont County, OH","39025",84,606555,13.8487,13.4168
,"Clinton County, OH","39027",14,125654,Unreliable,Unreliable
,"Columbiana County, OH","39029",60,314177,19.0975,18.7358
,"Coshocton County, OH","39031",14,109687,Unreliable,Unreliable
,"Crawford County, OH","39033",19,126869,Unreliable,Unreliable
,"Cuyahoga County, OH","39035",462,3765101,12.2706,11.6988
,"Darke County, OH","39037",30,156050,19.2246,18.0825
,"Defiance County, OH","39039",16,115020,Unreliable,Unreliable
,"Delaware County, OH","39041",57,578589,9.8516,9.6295
,"Erie County, OH","39043",35,226485,15.4536,14.1450
,"Fairfield County, OH","39045",50,454386,11.0039,10.7125
,"Fayette County, OH","39047",13,86155,Unreliable,Unreliable
,"Franklin County, OH","39049",449,3747633,11.9809,11.7257
,"Fulton County, OH","39051",16,127631,Unreliable,Unreliable
,"Gallia County, OH","39053",15,90554,Unreliable,Unreliable
,"Geauga County, OH","39055",35,282457,12.3913,12.3604
,"Greene County, OH","39057",68,493012,13.7928,13.5838
,"Guernsey County, OH","39059",21,117911,17.8100,17.7607
,"Hamilton County, OH","39061",305,2423328,12.5860,12.4613
,"Hancock County, OH","39063",25,226782,11.0238,11.4623
,"Hardin County, OH","39065",11,94952,Unreliable,Unreliable
,"Harrison County, OH","39067",Suppressed,46300,Suppressed,Suppressed
,"Henry County, OH","39069",12,83382,Unreliable,Unreliable
